fips,name,type,category,year,actualization,bf_per_capita,velocity,newness,index
37,North Carolina,Total,Total,2009,0.1326104722433016,0.09616314654027497,1.6962099702872233,0.06019490058234091,0.8313336491651397
37,North Carolina,Total,Total,2010,0.13025740791823343,0.09370897555889852,1.661401025412394,0.060640381617343336,0.8368348057014245
37,North Carolina,Total,Total,2011,0.12261353366470853,0.08990854034836013,1.6699608430266037,0.0603118207938847,0.8229340355319764
37,North Carolina,Total,Total,2012,0.12249957499858333,0.08869194611074482,1.6742766277321617,0.057431594748728394,0.8216563147607069
37,North Carolina,Total,Total,2013,0.12600235518420905,0.0913105069257008,1.817946150422786,0.058858195211786375,0.7892049092584668
37,North Carolina,Total,Total,2014,0.12884131330733273,0.0937894491299458,1.9013696865607557,0.0601939024878811,0.7703969763356525
37,North Carolina,Total,Total,2015,0.12463560514676317,0.09887709354975247,1.9044520616997682,0.06287399470882017,0.7635953796725272
37,North Carolina,Total,Total,2016,0.12511108442416236,0.10259199896639891,1.89953062008063,0.0647862010111328,0.7656335486049795
37,North Carolina,Total,Total,2017,0.11710820854975768,0.10495476680359708,1.9723216108378954,0.06720897222911773,0.7340625132760222
37,North Carolina,Total,Total,2018,0.11468168740122381,0.10903891157589643,,0.06847072841867612,
37,North Carolina,Total,Total,2019,0.10998368052222329,0.10923825552884586,,0.07035995954255787,
37,North Carolina,Total,Total,2020,0.09599964362081255,0.12197166201152496,,,
37,North Carolina,Total,Total,2021,0.09840863255986462,,,,
38,North Dakota,Total,Total,2005,,,,,
38,North Dakota,Total,Total,2006,,,,,
38,North Dakota,Total,Total,2007,,,,,
38,North Dakota,Total,Total,2008,,,,,
38,North Dakota,Total,Total,2009,,,,,
38,North Dakota,Total,Total,2010,,,,,
38,North Dakota,Total,Total,2011,,,,,
38,North Dakota,Total,Total,2012,,,,,
38,North Dakota,Total,Total,2013,,,,,
38,North Dakota,Total,Total,2014,,,,,
38,North Dakota,Total,Total,2015,,,,,
38,North Dakota,Total,Total,2016,,,,,
38,North Dakota,Total,Total,2017,,,,,
38,North Dakota,Total,Total,2018,0.10842814023682378,0.12320599409033348,,,
38,North Dakota,Total,Total,2019,0.1292447306791569,0.11586983736231436,,0.05452575144014145,
38,North Dakota,Total,Total,2020,0.12338156892612338,0.10583960204309632,,,
38,North Dakota,Total,Total,2021,0.12978723404255318,,,,
39,Ohio,Total,Total,2005,0.183344364883567,0.10632172878363336,1.355429110600591,,0.9966561786454124
39,Ohio,Total,Total,2006,0.16684109802045333,0.09719356308431872,1.4563079128954208,0.06427815927797136,0.9454818277807753
39,Ohio,Total,Total,2007,0.1475784142967961,0.08767469289075888,1.4198750371913123,0.058808164686804484,0.9248689284552718
39,Ohio,Total,Total,2008,0.12422046682900754,0.07265059432198177,1.4783612240019124,0.0547880340928082,0.8730853174359834
39,Ohio,Total,Total,2009,0.11468759645487014,0.06768210937109677,1.6565654235550429,0.04582569571738044,0.8139987430919731
39,Ohio,Total,Total,2010,0.11209700427960057,0.06809750578369501,1.6714023924662762,0.04639529353742096,0.8062166706796285
39,Ohio,Total,Total,2011,0.10776293251113395,0.06811805593632313,1.724604526958291,0.0466338745999763,0.7860662577039798
39,Ohio,Total,Total,2012,0.10709650697224907,0.06716643621227711,1.6961286579863348,0.045774209793524305,0.7921728481383797
39,Ohio,Total,Total,2013,0.10498140426011496,0.06437076454708447,1.850076489533011,0.04574906031859674,0.7495672193762407
39,Ohio,Total,Total,2014,0.10512573082817733,0.06384720797745352,1.9022543196544277,0.04543030564493418,0.7359946317091721
39,Ohio,Total,Total,2015,0.1005789103500514,0.06400673740633442,1.9551546530392685,0.04451348239132521,0.7151447137033116
39,Ohio,Total,Total,2016,0.09745379345999741,0.06480797842942936,1.9788713527851458,0.04456495685522531,0.7041921941636324
39,Ohio,Total,Total,2017,0.08638471331628064,0.06343243579352725,2.0498999459167115,0.04524922400570069,0.6688892679860867
39,Ohio,Total,Total,2018,0.08810245081420401,0.06899421659576403,,0.04572387553315239,
39,Ohio,Total,Total,2019,0.08449566877110556,0.06892746233670685,,0.048999544557461666,
39,Ohio,Total,Total,2020,0.07519599744385043,0.08251792470797387,,,
39,Ohio,Total,Total,2021,0.0756772749491883,,,,
40,Oklahoma,Total,Total,2005,0.20031148027291604,0.15222917677042505,1.2732506479081822,,1.0436875073545864
40,Oklahoma,Total,Total,2006,0.1832790522887513,0.14248391108736844,1.3529310681507518,0.08245810398491284,0.997202861854493
40,Oklahoma,Total,Total,2007,0.17317638665953272,0.13358651026635032,1.3231719876416066,0.07645636604169517,0.9892635575822719
40,Oklahoma,Total,Total,2008,0.15075533946865774,0.11831639127647606,1.3438286109191429,0.07191941869813868,0.9486829952407371
40,Oklahoma,Total,Total,2009,0.136244672100501,0.09802096637267552,1.547502744237102,0.06289394354617703,0.875124556449838
40,Oklahoma,Total,Total,2010,0.13439890316062925,0.09907062445610892,1.5884429530201343,0.05634583410308516,0.8618874089925337
40,Oklahoma,Total,Total,2011,0.1394603829999288,0.10342154256477505,1.6808218478815722,0.05911749234149209,0.8456159947254497
40,Oklahoma,Total,Total,2012,0.13559738708997682,0.10110468852371443,1.576161616161616,0.05873685826106976,0.8668631532777383
40,Oklahoma,Total,Total,2013,0.1334119197032209,0.09986468439074497,1.7440982328482328,0.05955251671194408,0.8198660610544014
40,Oklahoma,Total,Total,2014,0.1310451347176935,0.09844806348946042,1.7000209533787325,0.05795737446110875,0.8279862987615364
40,Oklahoma,Total,Total,2015,0.12321880410174457,0.0946668371914567,1.8344285328289651,0.05760655240406492,0.7807026495518566
40,Oklahoma,Total,Total,2016,0.11145181856821908,0.09349695682814312,1.818706074639063,0.05671241640897528,0.7674939938018088
40,Oklahoma,Total,Total,2017,0.10109902433553886,0.09172501014927317,1.9525818080976152,0.05576367333832816,0.7165967213132355
40,Oklahoma,Total,Total,2018,0.10354874859917819,0.105526700818606,,0.05593411966020901,
40,Oklahoma,Total,Total,2019,0.10301213627723352,0.10682413391455232,,0.0648756613353256,
40,Oklahoma,Total,Total,2020,0.09327906720932791,0.10651170887737411,,,
40,Oklahoma,Total,Total,2021,0.09052905464006938,,,,
41,Oregon,Total,Total,2005,0.25284806936183085,0.20823635102604285,1.3355954279638491,,1.1028341814137004
41,Oregon,Total,Total,2006,0.2185719074756956,0.19537533612485064,1.3996904629113218,0.0937272738478226,1.036702585208985
41,Oregon,Total,Total,2007,0.19494910062760878,0.17440281408557934,1.3429574861367837,0.08426476992306575,1.0174146024863753
41,Oregon,Total,Total,2008,0.16142757350606465,0.1348989107257901,1.4431136900078678,0.07527156705148814,0.9406093463122843
41,Oregon,Total,Total,2009,0.15633599339570722,0.11933518878327995,1.6275973597359736,0.06118974411099535,0.8847217440754273
41,Oregon,Total,Total,2010,0.15586225651833974,0.1194791075731513,1.5943991275899672,0.058975384972829246,0.8928517296716689
41,Oregon,Total,Total,2011,0.15646560557415123,0.1183098504249444,1.6291923160881903,0.05999065687368612,0.8844855400827187
41,Oregon,Total,Total,2012,0.1580428814678389,0.11664526374832937,1.6281442392260332,0.05757482019952053,0.8870806001328245
41,Oregon,Total,Total,2013,0.16128047746617383,0.12125019248085643,1.6725399495374265,0.05941339321026243,0.8797602984177637
41,Oregon,Total,Total,2014,0.16512964448008555,0.12469582998170185,1.8382557668959936,0.05971746575342466,0.8384593225130818
41,Oregon,Total,Total,2015,0.15507774117103057,0.1336224585337089,1.8308292955646663,0.06315893434730006,0.8268600801997218
41,Oregon,Total,Total,2016,0.15185881832263776,0.13423061651217513,1.8757723132969035,0.06574703757836375,0.8095703637952468
41,Oregon,Total,Total,2017,0.14465015753977553,0.13406135931702312,1.9000018001800176,0.06486286580055593,0.7927468896891722
41,Oregon,Total,Total,2018,0.14601481624478174,0.14469547950374542,,0.06785425291130631,
41,Oregon,Total,Total,2019,0.13964421855146125,0.1302831352452749,,0.06836998026553943,
41,Oregon,Total,Total,2020,0.12898583091391846,0.1225507820687317,,,
41,Oregon,Total,Total,2021,0.1310770343871214,,,,
42,Pennsylvania,Total,Total,2005,0.18971281160335887,0.11577519339372963,1.4334639933398086,,0.9856946434491982
42,Pennsylvania,Total,Total,2006,0.1671667709437287,0.10464551093378534,1.5231271005194011,0.06576130092105506,0.9285017920303358
42,Pennsylvania,Total,Total,2007,0.16040080982035315,0.0996343741615387,1.505686211854929,0.05943902224566957,0.9229137413843082
42,Pennsylvania,Total,Total,2008,0.14138382625777585,0.0821738487514356,1.5600231570822076,0.0563896077204062,0.8799018694759125
42,Pennsylvania,Total,Total,2009,0.13450507740025777,0.07497518326960009,1.7214046541012953,0.047184963731208215,0.827515860300017
42,Pennsylvania,Total,Total,2010,0.13353874212446115,0.07603554671642872,1.724153129849974,0.0456465026448163,0.8253542135712257
42,Pennsylvania,Total,Total,2011,0.12976844243128766,0.07619755974804279,1.7677110790774297,0.046975044357016126,0.8081982297869102
42,Pennsylvania,Total,Total,2012,0.13171302763033615,0.07755078319163339,1.7584567215432785,0.046739918299947676,0.8135321294706547
42,Pennsylvania,Total,Total,2013,0.1270032628778845,0.07585915462752192,1.8704096161782915,0.047473672552522474,0.7763655765505116
42,Pennsylvania,Total,Total,2014,0.12706194713529,0.0755924569565978,1.9594207096307026,0.046575025210246215,0.7515670574410278
42,Pennsylvania,Total,Total,2015,0.12277981742409208,0.07742772564914063,1.997994746944136,0.04763767549006824,0.7346647414698374
42,Pennsylvania,Total,Total,2016,0.1162057771142864,0.07673125480401571,2.074609502446982,0.047166461963614036,0.7035935507289467
42,Pennsylvania,Total,Total,2017,0.1075163184666099,0.07702749866062084,2.148040609137056,0.047306606545846945,0.6704035046968142
42,Pennsylvania,Total,Total,2018,0.10857680860110551,0.08378302750380012,,0.04843730424139626,
42,Pennsylvania,Total,Total,2019,0.10369365002423656,0.08354951718830567,,0.05137208375162714,
42,Pennsylvania,Total,Total,2020,0.09325997463054762,0.09374764829049004,,,
42,Pennsylvania,Total,Total,2021,0.09528339328574939,,,,
44,Rhode Island,Total,Total,2005,,,,,
44,Rhode Island,Total,Total,2006,,,,,
44,Rhode Island,Total,Total,2007,,,,,
44,Rhode Island,Total,Total,2008,,,,,
44,Rhode Island,Total,Total,2009,,,,,
44,Rhode Island,Total,Total,2010,,,,,
44,Rhode Island,Total,Total,2011,,,,,
44,Rhode Island,Total,Total,2012,,,,,
44,Rhode Island,Total,Total,2013,,,,,
44,Rhode Island,Total,Total,2014,0.16786865121988645,0.10360476392508636,1.9640767824497256,,0.8046204453968754
44,Rhode Island,Total,Total,2015,,,,0.051426142803173404,
44,Rhode Island,Total,Total,2016,,,,,
44,Rhode Island,Total,Total,2017,,,,,
44,Rhode Island,Total,Total,2018,0.12144803425457376,0.11792642260558808,,,
44,Rhode Island,Total,Total,2019,0.1356754199195647,0.1082728172926887,,0.058358381502890175,
44,Rhode Island,Total,Total,2020,0.12746937424125374,0.10925860234125577,,,
44,Rhode Island,Total,Total,2021,0.13269601824241362,,,,
45,South Carolina,Total,Total,2005,0.20130918220946914,0.15772279662306946,1.3783103192279138,,1.0174938318111992
45,South Carolina,Total,Total,2006,0.1726779268729507,0.14380954631954723,1.4713962023296632,0.08734098460479461,0.9503486572091077
45,South Carolina,Total,Total,2007,0.1477082946743366,0.12537943480246888,1.4050664034458005,0.08045601328295572,0.9287459089984619
45,South Carolina,Total,Total,2008,0.12378159474933668,0.09785833328181345,1.4776511732851985,0.06995966408781326,0.8725440404341819
45,South Carolina,Total,Total,2009,0.11900338095093052,0.08512219948617303,1.6023726644484257,0.05747710390091859,0.8343167134009977
45,South Carolina,Total,Total,2010,0.1212377727614748,0.08341874028857663,1.668608740625808,0.055184603299293006,0.8211570111036728
45,South Carolina,Total,Total,2011,0.12080789102865194,0.08257716084395657,1.6666122343182996,0.05451280516482107,0.8210003588322038
45,South Carolina,Total,Total,2012,0.1214411302014251,0.08345780282760208,1.6856515113030226,0.05460085140310662,0.8171202728223105
45,South Carolina,Total,Total,2013,0.12402194441946218,0.0868373327064197,1.8265989847715738,0.05757029509034392,0.7839842837578943
45,South Carolina,Total,Total,2014,0.12705048000691901,0.09136297512841504,1.9328091672339458,0.05796466431095406,0.7590755713988939
45,South Carolina,Total,Total,2015,0.1183533447684391,0.09168145630627371,1.9155027870680046,0.06439821984123663,0.7516005523445368
45,South Carolina,Total,Total,2016,0.1069539198084979,0.09011756429246821,1.9682027752909579,0.0605301349982201,0.7208115242959012
45,South Carolina,Total,Total,2017,0.10758757000109806,0.09756499752652119,2.0573892631149215,0.0610156661845609,0.6967879061030599
45,South Carolina,Total,Total,2018,0.10523434965942265,0.10210150908036653,,0.06664184661206254,
45,South Carolina,Total,Total,2019,0.09850164876487263,0.09920923943338084,,0.06738175986539423,
45,South Carolina,Total,Total,2020,0.08424293310943184,0.11536898912235245,,,
45,South Carolina,Total,Total,2021,0.08433734939759036,,,,
46,South Dakota,Total,Total,2005,,,,,
46,South Dakota,Total,Total,2006,,,,,
46,South Dakota,Total,Total,2007,,,,,
46,South Dakota,Total,Total,2008,,,,,
46,South Dakota,Total,Total,2009,,,,,
46,South Dakota,Total,Total,2010,,,,,
46,South Dakota,Total,Total,2011,,,,,
46,South Dakota,Total,Total,2012,,,,,
46,South Dakota,Total,Total,2013,,,,,
46,South Dakota,Total,Total,2014,,,,,
46,South Dakota,Total,Total,2015,,,,,
46,South Dakota,Total,Total,2016,,,,,
46,South Dakota,Total,Total,2017,,,,,
46,South Dakota,Total,Total,2018,0.11683107274969173,0.12939599270739208,,,
46,South Dakota,Total,Total,2019,0.13703943115707823,0.11982017930072492,,0.05584140435835351,
46,South Dakota,Total,Total,2020,0.1405012336060252,0.12120302402665122,,,
46,South Dakota,Total,Total,2021,0.14035785288270378,,,,
47,Tennessee,Total,Total,2005,0.20468087390627515,0.12728972533561272,1.173611329661684,,1.0760130154515923
47,Tennessee,Total,Total,2006,0.1817335261107163,0.12179807862545547,1.2482726537216828,0.0809136786188579,1.0214829064117275
47,Tennessee,Total,Total,2007,0.16274589091601055,0.11078857598465736,1.194805612394037,0.07647653764301818,1.0042674806864307
47,Tennessee,Total,Total,2008,0.13736477546890807,0.08475510895633406,1.2515920679886685,0.06936673921121078,0.9487297449117943
47,Tennessee,Total,Total,2009,0.14122304122304122,0.0820327372943215,1.3874560216508796,0.05600349612149022,0.9226839994808085
47,Tennessee,Total,Total,2010,0.14096714096714097,0.0821517625179948,1.42747749473281,0.058426590947051944,0.9124765773103015
47,Tennessee,Total,Total,2011,0.1176785050204537,0.07911813980642543,1.5289689907169663,0.05805085223112193,0.8502098784566565
47,Tennessee,Total,Total,2012,0.12261701654179957,0.07683728500202514,1.4514377898769915,0.056680573928971204,0.8769510558858292
47,Tennessee,Total,Total,2013,0.1241003647835946,0.07752904837135105,1.6521827209533266,0.05700892352874732,0.8297588431289024
47,Tennessee,Total,Total,2014,0.12145313843508168,0.07773775637980848,1.7300530973451327,0.05613000192109932,0.8056930654635296
47,Tennessee,Total,Total,2015,0.11699201717314013,0.07937892665490345,1.7879529816513762,0.05814071427766446,0.7838632350353348
47,Tennessee,Total,Total,2016,0.11463435410366711,0.08099596600065302,1.7798105145829461,0.05911808002854976,0.7824465401797146
47,Tennessee,Total,Total,2017,0.10599284436493739,0.08125150269072005,1.8337791230966796,0.059996459080246096,0.7553472212207041
47,Tennessee,Total,Total,2018,0.10444133589788425,0.08820622387723136,,0.06027737482966284,
47,Tennessee,Total,Total,2019,0.0998356962582787,0.08630619164191745,,0.06563190963024584,
47,Tennessee,Total,Total,2020,0.08811929833879985,0.09635777484980762,,,
47,Tennessee,Total,Total,2021,0.09176565245929408,,,,
48,Texas,Total,Total,2005,0.1822595885654436,0.14056908903336768,1.3820434741872014,,0.9881091451736455
48,Texas,Total,Total,2006,0.1692850169903819,0.13585004524910121,1.4296606163736056,0.09178130957029007,0.9560869222071742
48,Texas,Total,Total,2007,0.15849846294449985,0.12807578790233276,1.4310687022900763,0.08776161779552454,0.9391580926026487
48,Texas,Total,Total,2008,0.13750989002819652,0.1065282753464668,1.482459453197405,0.0842007988360139,0.8933894363968197
48,Texas,Total,Total,2009,0.13333512467755804,0.10003725138710917,1.6201600096731288,0.07057074424417506,0.8521483703507561
48,Texas,Total,Total,2010,0.13244521623245178,0.10394196237686827,1.6494793612074552,0.07108022399123463,0.8432437104068654
48,Texas,Total,Total,2011,0.1325975394071769,0.10699679075915822,1.6566373906705538,0.07481976807865891,0.84162407682179
48,Texas,Total,Total,2012,0.12982248294575124,0.10418455325984827,1.6459666617603768,0.07472011994465788,0.8401452684366788
48,Texas,Total,Total,2013,0.13194750203752798,0.10638110659462409,1.7991210507632232,0.07432331713504386,0.8029409601126711
48,Texas,Total,Total,2014,0.13065676386855743,0.10790921473933733,1.8653929958414956,0.07566940468683063,0.7829576503529868
48,Texas,Total,Total,2015,0.12325039853772128,0.10751343208037145,1.9384709148777681,0.07723943072415236,0.7521640918788105
48,Texas,Total,Total,2016,0.11657151615004406,0.10899030285791461,1.993750657375756,0.07638862053774992,0.7272845865938398
48,Texas,Total,Total,2017,0.11248231863976213,0.1101668112550107,2.0083263826510973,0.07804957491583563,0.7174741781868141
48,Texas,Total,Total,2018,0.1133217877839206,0.11885290079530775,,0.07971063535392274,
48,Texas,Total,Total,2019,0.10841386503267442,0.11471629366943534,,0.0832854681217691,
48,Texas,Total,Total,2020,0.09678117169573716,0.1279973722750151,,,
48,Texas,Total,Total,2021,0.09898731573119596,,,,
49,Utah,Total,Total,2005,0.21541981083757297,0.25670143738970974,1.5393644000634015,,0.9931555041815572
49,Utah,Total,Total,2006,0.18856479465970105,0.2572552758713399,1.5584377404956133,0.13165644171779142,0.9501525662996437
49,Utah,Total,Total,2007,0.16086800077500069,0.2237324203367073,1.46550240880936,0.12457278235202734,0.9340100815024639
49,Utah,Total,Total,2008,0.128292739910052,0.1649625295105686,1.5449328477122697,0.10415253744647043,0.863285023140918
49,Utah,Total,Total,2009,0.12247525055935268,0.14672722285684073,1.7049699699699699,0.08591600582618547,0.8137373336625522
49,Utah,Total,Total,2010,0.1274375695880388,0.14434309120494412,1.765009985022466,0.0828494634686801,0.8054753769599687
49,Utah,Total,Total,2011,0.12987550546056612,0.1449340246391395,1.7207477322873255,0.08115585613280049,0.8207966970028902
49,Utah,Total,Total,2012,0.11339581831290556,0.13780172602619706,1.7354552390640894,0.081494433055991,0.7920167902401057
49,Utah,Total,Total,2013,0.10907626208378088,0.14018304551290015,1.8362333825701624,0.07797497245395876,0.759335853797165
49,Utah,Total,Total,2014,0.1097526227172646,0.14426879690991695,1.87343639367477,0.07948914922220088,0.7504996505030804
49,Utah,Total,Total,2015,0.10803022230832567,0.14960586350351376,1.9306545617574533,0.08046624246860747,0.7326030699107754
49,Utah,Total,Total,2016,0.10822172704509431,0.1548719405312788,1.9054659308002546,0.08289594420994678,0.7396804344847082
49,Utah,Total,Total,2017,0.10742245355676865,0.1637191627846382,2.0472523143588734,0.08513309894525364,0.6994372147575788
49,Utah,Total,Total,2018,0.10910005027652087,0.172028349003504,,0.09124157508838537,
49,Utah,Total,Total,2019,0.10792955964739664,0.16765659437834182,,0.09021201353350222,
49,Utah,Total,Total,2020,0.10712665443714618,0.16711391408726295,,,
49,Utah,Total,Total,2021,0.10434092532338703,,,,
50,Vermont,Total,Total,2005,,,,,
50,Vermont,Total,Total,2006,,,,,
50,Vermont,Total,Total,2007,,,,,
50,Vermont,Total,Total,2008,,,,,
50,Vermont,Total,Total,2009,,,,,
50,Vermont,Total,Total,2010,,,,,
50,Vermont,Total,Total,2011,,,,,
50,Vermont,Total,Total,2012,,,,,
50,Vermont,Total,Total,2013,,,,,
50,Vermont,Total,Total,2014,,,,,
50,Vermont,Total,Total,2015,,,,,
50,Vermont,Total,Total,2016,,,,,
50,Vermont,Total,Total,2017,,,,,
50,Vermont,Total,Total,2018,0.09901738473167045,0.10490776125235841,,,
50,Vermont,Total,Total,2019,0.11953612845673506,0.10737368767718661,,0.04264528037680606,
50,Vermont,Total,Total,2020,0.11521624934337243,0.10555918292700535,,,
50,Vermont,Total,Total,2021,0.10561319499866986,,,,
51,Virginia,Total,Total,2005,0.1984616579908321,0.1685604198437266,1.5030034450360164,,0.9795458531718262
51,Virginia,Total,Total,2006,0.1690716514554431,0.15039631990982216,1.5968018369292087,0.09215187311134566,0.9116176457429904
51,Virginia,Total,Total,2007,0.1503891649443736,0.13237001677202942,1.5750701754385965,0.07846804241903124,0.8897348446155963
51,Virginia,Total,Total,2008,0.12583920972177412,0.1045637860796763,1.6124185081186668,0.07171009336197108,0.8425342508817285
51,Virginia,Total,Total,2009,0.12055382769454225,0.09634192146619383,1.8121097433211106,0.058212675053406125,0.7827749476256071
51,Virginia,Total,Total,2010,0.12424732923276141,0.09566659965684157,1.82803804064617,0.056562666686700375,0.7839252184002802
51,Virginia,Total,Total,2011,0.1171579626840439,0.09409769347704124,1.8198438934802572,0.0588898132042653,0.7756970556641454
51,Virginia,Total,Total,2012,0.11449729841143648,0.09501434317074482,1.8507959367365308,0.05724673682308839,0.763531397317612
51,Virginia,Total,Total,2013,0.11228721398950207,0.09383906092110843,1.9962345041322314,0.05867739441746662,0.7205987826072743
51,Virginia,Total,Total,2014,0.11387503750589378,0.09589708474065614,2.0536700125470513,0.05756945587289239,0.7064911910451501
51,Virginia,Total,Total,2015,0.1090352471675163,0.09540998788778694,2.072197292554525,0.060291060291060294,0.6945466516876312
51,Virginia,Total,Total,2016,0.10324161277150648,0.09319739846322983,2.0750574126052563,0.0581123417023342,0.6857559755147812
51,Virginia,Total,Total,2017,0.09814823886738842,0.09468798512970919,2.1777626653356625,0.0576387416564924,0.649150196822593
51,Virginia,Total,Total,2018,0.09601428406865568,0.09804399005044649,,0.05917108033483167,
51,Virginia,Total,Total,2019,0.0930245731700409,0.09619801678140485,,0.0603639206149303,
51,Virginia,Total,Total,2020,0.0820890668698375,0.10284541304219526,,,
51,Virginia,Total,Total,2021,0.08366101901976804,,,,
53,Washington,Total,Total,2005,0.264286857691692,0.2110812881903631,1.2829890975166567,,1.1336088809459157
53,Washington,Total,Total,2006,0.2411931383060193,0.19774742483345378,1.3473995872360693,0.10184054732671442,1.0832436613383538
53,Washington,Total,Total,2007,0.21871500037332936,0.18133316165208332,1.2528983528206878,0.09286342684843335,1.0765834160303536
53,Washington,Total,Total,2008,0.18889474965511646,0.14188772080714623,1.359046289335195,0.08419999849602575,1.0041109425434913
53,Washington,Total,Total,2009,0.1771714995493218,0.12087123276658789,1.5488609008561858,0.0681951517142656,0.936355664637135
53,Washington,Total,Total,2010,0.17792754485925674,0.12411702504734659,1.5529095471382481,0.06425836524055269,0.9363593629743316
53,Washington,Total,Total,2011,0.17314451318520954,0.12339915451657166,1.603662155745489,0.06867045892788276,0.9156473837609215
53,Washington,Total,Total,2012,0.17275345381693727,0.12002218917109295,1.5593452524764435,0.06533364333875843,0.9270878722864068
53,Washington,Total,Total,2013,0.17429282827870526,0.12263093616657703,1.7326533957845434,0.0665783293131903,0.8813414020610146
53,Washington,Total,Total,2014,0.1822637340564427,0.12862429133671313,1.7928124311218867,0.06796268347422173,0.8747915261217791
53,Washington,Total,Total,2015,0.17751215709566057,0.13350722961749845,1.8367869092429945,0.07201431225909488,0.8554903570528064
53,Washington,Total,Total,2016,0.1717380887185104,0.13756429091468395,1.8902471350274042,0.07250705160112826,0.8319577637358853
53,Washington,Total,Total,2017,0.1650181946425995,0.13867032215322384,1.890931610646979,0.07376037359826289,0.822871227482595
53,Washington,Total,Total,2018,0.16340010984881334,0.15025514133752196,,0.07877052533161924,
53,Washington,Total,Total,2019,0.14957971321607685,0.13904331945307702,,0.0799677894416111,
53,Washington,Total,Total,2020,0.13447252094741705,0.13246053999083915,,,
53,Washington,Total,Total,2021,0.1384032224970032,,,,
54,West Virginia,Total,Total,2005,,,,,
54,West Virginia,Total,Total,2006,,,,,
54,West Virginia,Total,Total,2007,,,,,
54,West Virginia,Total,Total,2008,,,,,
54,West Virginia,Total,Total,2009,,,,,
54,West Virginia,Total,Total,2010,,,,,
54,West Virginia,Total,Total,2011,,,,,
54,West Virginia,Total,Total,2012,,,,,
54,West Virginia,Total,Total,2013,,,,,
54,West Virginia,Total,Total,2014,,,,,
54,West Virginia,Total,Total,2015,,,,,
54,West Virginia,Total,Total,2016,,,,,
54,West Virginia,Total,Total,2017,,,,,
54,West Virginia,Total,Total,2018,0.09682610639248994,0.060023577128079666,,,
54,West Virginia,Total,Total,2019,0.09900592428958731,0.055017808248988505,,0.04434691745036572,
54,West Virginia,Total,Total,2020,0.09331131296449216,0.0569815893997435,,,
54,West Virginia,Total,Total,2021,0.09211119459053344,,,,
55,Wisconsin,Total,Total,2005,0.18669759839717395,0.127691814489505,1.305991245410901,,1.014511367508565
55,Wisconsin,Total,Total,2006,0.1730981256890849,0.11822172579695231,1.3848043676069153,0.06756316686780453,0.9734547034018454
55,Wisconsin,Total,Total,2007,0.15433930274451627,0.10383592284488327,1.34259526261586,0.06190348165075951,0.9547252251798692
55,Wisconsin,Total,Total,2008,0.13073295023311288,0.0854990856224681,1.356711590296496,0.05407859409323895,0.912912699481866
55,Wisconsin,Total,Total,2009,0.12432202186568224,0.07722342794408586,1.63035175879397,0.04560743172899816,0.8356426595754073
55,Wisconsin,Total,Total,2010,0.1166671188648018,0.07556486936503543,1.6166697674418606,0.04510085136248512,0.8270681748485458
55,Wisconsin,Total,Total,2011,0.11691269275091917,0.07468509915713283,1.6364327622623798,0.04468306557157432,0.8225317242568201
55,Wisconsin,Total,Total,2012,0.11656863284041559,0.07414387513199393,1.685649610940816,0.043247877373107195,0.8096033535479727
55,Wisconsin,Total,Total,2013,0.1207417351904682,0.07525161441470211,1.7588209404679176,0.04420757071547421,0.7971219280481594
55,Wisconsin,Total,Total,2014,0.12218892654101436,0.07585814197104246,1.8633486133394452,0.04526227173992122,0.7713762514814447
55,Wisconsin,Total,Total,2015,0.11765176784523015,0.07653264918572317,1.872222726241778,0.04575967893751487,0.7623927299731464
55,Wisconsin,Total,Total,2016,0.11634414847276855,0.07634304514339049,1.983342409802587,0.045040159615286235,0.7298991824478323
55,Wisconsin,Total,Total,2017,0.10363447056829463,0.07391817810343226,1.9401822429906541,0.04460298721962737,0.7236364365752382
55,Wisconsin,Total,Total,2018,0.10288907958721148,0.08051787665611806,,0.04504393655090385,
55,Wisconsin,Total,Total,2019,0.1029103184016057,0.07749336445891873,,0.04721453767598754,
55,Wisconsin,Total,Total,2020,0.092515161788526,0.08421550734613996,,,
55,Wisconsin,Total,Total,2021,0.09361499315837216,,,,
56,Wyoming,Total,Total,2005,,,,,
56,Wyoming,Total,Total,2006,,,,,
56,Wyoming,Total,Total,2007,,,,,
56,Wyoming,Total,Total,2008,,,,,
56,Wyoming,Total,Total,2009,,,,,
56,Wyoming,Total,Total,2010,,,,,
56,Wyoming,Total,Total,2011,,,,,
56,Wyoming,Total,Total,2012,,,,,
56,Wyoming,Total,Total,2013,,,,,
56,Wyoming,Total,Total,2014,0.13105251193453057,0.19792938058232093,1.816582827406765,,0.7969061298840007
56,Wyoming,Total,Total,2015,,,,0.07374612611473025,
56,Wyoming,Total,Total,2016,,,,,
56,Wyoming,Total,Total,2017,,,,,
56,Wyoming,Total,Total,2018,0.07399103139013453,0.25138460632859017,,,
56,Wyoming,Total,Total,2019,0.07751569838003272,0.25381894709196745,,0.09220125786163522,
56,Wyoming,Total,Total,2020,0.07172892427025923,0.3017199928562597,,,
56,Wyoming,Total,Total,2021,0.06818316100443131,,,,
00,United States,Total,Total,2005,0.19150870198842818,0.16261895325886583,1.490666464127716,,0.9729249459591516
00,United States,Total,Total,2006,0.17034220214920268,0.15045751471365806,1.542475770434473,0.09103964195467942,0.928070662479242
